fecha,pala,horas_Operativo,horas_Demora,horas_Malogrado,horas_totales,disponibilidad_%,produccion_total,perdida_total,perdida_Demora,perdida_Malogrado
2025-10-15,SH005,19.27,1.88,2.85,24.0,80.28,113750.4,27945.6,11119.2,16826.4
2025-10-15,SH006,22.37,0.85,0.78,24.0,93.19,132052.8,9643.2,5018.4,4624.8
2025-10-15,SH007,21.67,2.0,0.33,24.0,90.28,127920.0,13776.0,11808.0,1968.0
2025-10-15,SH008,19.9,3.78,0.32,24.0,82.92,117489.6,24206.4,22336.8,1869.6
2025-10-15,SH009,14.9,3.55,5.55,24.0,62.08,87969.6,53726.4,20959.2,32767.2
2025-10-15,SH010,19.6,0.0,4.4,24.0,81.67,115718.4,25977.6,0.0,25977.6
2025-10-15,SH011,20.35,2.12,1.53,24.0,84.79,105819.98,18979.99,11006.66,7973.33
2025-10-15,SH012,19.57,0.7,3.73,24.0,81.53,101746.66,23053.34,3640.0,19413.34
2025-10-15,SH013,22.02,0.4,1.58,24.0,91.74,114486.68,10313.33,2080.0,8233.33
2025-10-15,SH014,21.0,1.27,1.73,24.0,87.5,109200.0,15599.99,6586.66,9013.33
2025-10-15,SH015,18.23,1.28,4.48,24.0,75.97,94813.33,29986.66,6673.33,23313.33
2025-10-16,SH001,20.38,2.28,1.33,24.0,84.93,120343.2,21352.8,13480.8,7872.0
2025-10-16,SH002,18.17,1.62,4.22,24.0,75.69,107256.0,34440.0,9544.8,24895.2
2025-10-16,SH003,22.95,0.0,1.05,24.0,95.63,135496.8,6199.2,0.0,6199.2
2025-10-16,SH004,21.22,2.78,0.0,24.0,88.4,125263.2,16432.8,16432.8,0.0
2025-10-16,SH005,22.23,0.48,1.28,24.0,92.64,131265.6,10430.4,2853.6,7576.8
2025-10-16,SH006,21.02,2.72,0.27,24.0,87.57,124082.4,17613.6,16039.2,1574.4
2025-10-16,SH007,19.2,3.13,1.67,24.0,80.0,113356.8,28339.2,18499.2,9840.0
2025-10-16,SH008,18.08,4.55,1.37,24.0,75.35,106764.0,34932.0,26863.2,8068.8
2025-10-16,SH009,22.33,1.22,0.45,24.0,93.06,131856.0,9840.0,7183.2,2656.8
2025-10-16,SH010,21.67,2.33,0.0,24.0,90.28,127920.0,13776.0,13776.0,0.0
2025-10-16,SH011,18.1,4.92,0.98,24.0,75.42,94120.0,30680.01,25566.67,5113.34
2025-10-16,SH012,18.32,4.02,1.67,24.0,76.32,95246.67,29553.33,20886.66,8666.67
2025-10-16,SH013,13.67,1.98,8.35,24.0,56.94,71066.65,53733.33,10313.33,43420.0
2025-10-16,SH014,22.1,1.28,0.62,24.0,92.08,114920.0,9880.0,6673.33,3206.67
2025-10-16,SH015,21.25,1.6,1.15,24.0,88.54,110500.0,14300.0,8320.0,5980.0
2025-10-17,SH001,21.52,1.08,1.4,24.0,89.65,127034.4,14661.6,6396.0,8265.6
2025-10-17,SH002,21.93,2.07,0.0,24.0,91.39,129494.4,12201.6,12201.6,0.0
2025-10-17,SH003,17.05,1.95,5.0,24.0,71.04,100663.2,41032.8,11512.8,29520.0
2025-10-17,SH004,17.92,3.63,2.45,24.0,74.65,105780.0,35916.0,21451.2,14464.8
2025-10-17,SH005,21.13,2.27,0.6,24.0,88.06,124771.2,16924.8,13382.4,3542.4
2025-10-17,SH006,11.75,4.78,7.47,24.0,48.96,69372.0,72324.0,28240.8,44083.2
2025-10-17,SH007,21.12,2.88,0.0,24.0,87.99,124672.8,17023.2,17023.2,0.0
2025-10-17,SH008,23.65,0.35,0.0,24.0,98.54,139629.6,2066.4,2066.4,0.0
2025-10-17,SH009,22.45,0.63,0.92,24.0,93.54,132544.8,9151.2,3739.2,5412.0
2025-10-17,SH010,23.65,0.0,0.35,24.0,98.54,139629.6,2066.4,0.0,2066.4
2025-10-17,SH011,21.63,2.03,0.33,24.0,90.14,112493.33,12306.67,10573.34,1733.33
2025-10-17,SH012,21.87,2.13,0.0,24.0,91.11,113706.68,11093.34,11093.34,0.0
2025-10-17,SH013,21.08,0.68,2.23,24.0,87.85,109633.34,15166.66,3553.33,11613.33
2025-10-17,SH014,20.85,3.15,0.0,24.0,86.87,108419.99,16380.01,16380.01,0.0
2025-10-17,SH015,21.77,0.98,1.25,24.0,90.69,113186.66,11613.33,5113.33,6500.0
2025-10-18,SH001,23.52,0.48,0.0,24.0,97.99,138842.4,2853.6,2853.6,0.0
2025-10-18,SH002,18.92,1.65,3.43,24.0,78.82,111684.0,30012.0,9741.6,20270.4
2025-10-18,SH003,17.43,2.48,4.08,24.0,72.64,102926.4,38769.6,14661.6,24108.0
2025-10-18,SH004,22.08,1.92,0.0,24.0,92.01,130380.0,11316.0,11316.0,0.0
2025-10-18,SH005,21.45,2.55,0.0,24.0,89.38,126640.8,15055.2,15055.2,0.0
2025-10-18,SH006,20.9,1.57,1.53,24.0,87.08,123393.6,18302.4,9249.6,9052.8
2025-10-18,SH007,22.17,0.6,1.23,24.0,92.36,130872.0,10824.0,3542.4,7281.6
2025-10-18,SH008,20.33,3.33,0.33,24.0,84.72,120048.0,21648.0,19680.0,1968.0
2025-10-18,SH009,19.92,4.08,0.0,24.0,82.99,117588.0,24108.0,24108.0,0.0
2025-10-18,SH010,20.75,0.93,2.32,24.0,86.46,122508.0,19188.0,5510.4,13677.6
2025-10-18,SH011,21.13,0.8,2.07,24.0,88.06,109893.33,14906.68,4160.01,10746.67
2025-10-18,SH012,21.85,0.83,1.32,24.0,91.04,113619.99,11180.0,4333.33,6846.67
2025-10-18,SH013,18.85,0.08,5.07,24.0,78.54,98020.0,26779.99,433.33,26346.66
2025-10-18,SH014,22.43,0.77,0.8,24.0,93.47,116653.35,8146.67,3986.67,4160.0
2025-10-18,SH015,20.2,0.0,3.8,24.0,84.17,105040.0,19760.0,0.0,19760.0
2025-10-19,SH001,23.0,1.0,0.0,24.0,95.83,135792.0,5904.0,5904.0,0.0
2025-10-19,SH002,19.85,2.47,1.68,24.0,82.71,117194.4,24501.6,14563.2,9938.4
2025-10-19,SH003,20.63,3.37,0.0,24.0,85.97,121819.2,19876.8,19876.8,0.0
2025-10-19,SH004,20.5,3.5,0.0,24.0,85.42,121032.0,20664.0,20664.0,0.0
2025-10-19,SH005,21.67,2.33,0.0,24.0,90.28,127920.0,13776.0,13776.0,0.0
2025-10-19,SH006,23.63,0.37,0.0,24.0,98.47,139531.2,2164.8,2164.8,0.0
2025-10-19,SH007,19.5,4.27,0.23,24.0,81.25,115128.0,26568.0,25190.4,1377.6
2025-10-19,SH008,18.62,3.08,2.3,24.0,77.57,109912.8,31783.2,18204.0,13579.2
2025-10-19,SH009,19.2,0.95,3.85,24.0,80.0,113356.8,28339.2,5608.8,22730.4
2025-10-19,SH010,18.07,1.23,4.7,24.0,75.28,106665.6,35030.4,7281.6,27748.8
2025-10-19,SH011,18.98,1.22,3.8,24.0,79.1,98713.32,26086.67,6326.67,19760.0
2025-10-19,SH012,22.5,1.1,0.4,24.0,93.75,116999.99,7799.99,5719.99,2080.0
2025-10-19,SH013,21.8,1.5,0.7,24.0,90.83,113360.02,11440.0,7800.0,3640.0
2025-10-19,SH014,19.72,2.63,1.65,24.0,82.15,102526.66,22273.34,13693.34,8580.0
2025-10-19,SH015,20.53,1.57,1.9,24.0,85.56,106773.32,18026.67,8146.66,9880.01
2025-10-20,SH001,20.32,3.17,0.52,24.0,84.65,119949.6,21746.4,18696.0,3050.4
2025-10-20,SH002,19.67,2.8,1.53,24.0,81.94,116112.0,25584.0,16531.2,9052.8
2025-10-20,SH003,21.85,1.98,0.17,24.0,91.04,129002.4,12693.6,11709.6,984.0
2025-10-20,SH004,19.87,4.13,0.0,24.0,82.78,117292.8,24403.2,24403.2,0.0
2025-10-20,SH005,17.07,5.0,1.93,24.0,71.11,100761.6,40934.4,29520.0,11414.4
2025-10-20,SH006,21.02,1.75,1.23,24.0,87.57,124082.4,17613.6,10332.0,7281.6
2025-10-20,SH007,21.5,0.5,2.0,24.0,89.58,126936.0,14760.0,2952.0,11808.0
2025-10-20,SH008,18.65,1.4,3.95,24.0,77.71,110109.6,31586.4,8265.6,23320.8
2025-10-20,SH009,20.83,2.2,0.97,24.0,86.81,123000.0,18696.0,12988.8,5707.2
2025-10-20,SH010,22.68,0.88,0.43,24.0,94.51,133922.4,7773.6,5215.2,2558.4
2025-10-20,SH011,21.17,2.83,0.0,24.0,88.19,110066.66,14733.33,14733.33,0.0
2025-10-20,SH012,20.33,3.02,0.65,24.0,84.72,105733.33,19066.67,15686.67,3380.0
2025-10-20,SH013,22.27,1.73,0.0,24.0,92.78,115786.68,9013.33,9013.33,0.0
2025-10-20,SH014,19.7,0.8,3.5,24.0,82.08,102440.0,22360.0,4160.0,18200.0
2025-10-20,SH015,20.68,2.23,1.08,24.0,86.18,107553.32,17246.66,11613.33,5633.33
2025-10-21,SH001,20.83,1.3,1.87,24.0,86.81,123000.0,18696.0,7675.2,11020.8
2025-10-21,SH002,22.72,0.75,0.53,24.0,94.65,134119.2,7576.8,4428.0,3148.8
2025-10-21,SH003,20.95,2.87,0.18,24.0,87.29,123688.8,18007.2,16924.8,1082.4
2025-10-21,SH004,22.05,1.78,0.17,24.0,91.88,130183.2,11512.8,10528.8,984.0
2025-10-21,SH005,20.13,1.78,2.08,24.0,83.89,118867.2,22828.8,10528.8,12300.0
2025-10-21,SH006,20.93,2.98,0.08,24.0,87.22,123590.4,18105.6,17613.6,492.0
2025-10-21,SH007,17.9,2.9,3.2,24.0,74.58,105681.6,36014.4,17121.6,18892.8
2025-10-21,SH008,20.35,3.65,0.0,24.0,84.79,120146.4,21549.6,21549.6,0.0
2025-10-21,SH009,20.93,2.7,0.37,24.0,87.22,123590.4,18105.6,15940.8,2164.8
2025-10-21,SH010,17.95,5.88,0.17,24.0,74.79,105976.8,35719.2,34735.2,984.0
2025-10-21,SH011,21.98,1.2,0.82,24.0,91.6,114313.33,10486.65,6239.99,4246.66
2025-10-21,SH012,22.68,0.0,1.32,24.0,94.51,117953.35,6846.67,0.0,6846.67
2025-10-21,SH013,19.22,3.43,1.35,24.0,80.07,99926.66,24873.34,17853.34,7020.0
2025-10-21,SH014,21.35,0.97,1.68,24.0,88.96,111020.0,13780.0,5026.67,8753.33
2025-10-21,SH015,20.83,3.17,0.0,24.0,86.8,108333.32,16466.68,16466.68,0.0
2025-10-22,SH001,20.6,0.58,2.82,24.0,85.83,121622.4,20073.6,3444.0,16629.6
2025-10-22,SH002,23.02,0.98,0.0,24.0,95.9,135890.4,5805.6,5805.6,0.0
2025-10-22,SH003,22.15,1.68,0.17,24.0,92.29,130773.6,10922.4,9938.4,984.0
2025-10-22,SH004,20.37,2.82,0.82,24.0,84.86,120244.8,21451.2,16629.6,4821.6
2025-10-22,SH005,20.12,2.0,1.88,24.0,83.82,118768.8,22927.2,11808.0,11119.2
2025-10-22,SH006,22.45,1.38,0.17,24.0,93.54,132544.8,9151.2,8167.2,984.0
2025-10-22,SH007,15.37,1.88,6.75,24.0,64.03,90724.8,50971.2,11119.2,39852.0
2025-10-22,SH008,22.0,2.0,0.0,24.0,91.67,129888.0,11808.0,11808.0,0.0
2025-10-22,SH009,21.7,1.58,0.72,24.0,90.42,128116.8,13579.2,9348.0,4231.2
2025-10-22,SH010,22.1,1.9,0.0,24.0,92.08,130478.4,11217.6,11217.6,0.0
2025-10-22,SH011,19.12,3.18,1.7,24.0,79.65,99406.65,25393.32,16553.32,8840.0
2025-10-22,SH012,22.8,0.85,0.35,24.0,95.0,118560.0,6240.0,4420.0,1820.0
2025-10-22,SH013,21.17,1.63,1.2,24.0,88.19,110066.66,14733.33,8493.33,6240.0
2025-10-22,SH014,24.0,0.0,0.0,24.0,100.0,124800.0,0.0,0.0,0.0
2025-10-22,SH015,21.1,1.48,1.42,24.0,87.92,109719.98,15080.01,7713.34,7366.67
2025-10-23,SH001,20.88,2.55,0.57,24.0,87.01,123295.2,18400.8,15055.2,3345.6
2025-10-23,SH002,17.13,0.95,5.92,24.0,71.39,101155.2,40540.8,5608.8,34932.0
2025-10-23,SH003,16.25,2.17,5.58,24.0,67.71,95940.0,45756.0,12792.0,32964.0
2025-10-23,SH004,18.52,3.22,2.27,24.0,77.15,109322.4,32373.6,18991.2,13382.4
2025-10-23,SH005,20.58,3.08,0.33,24.0,85.76,121524.0,20172.0,18204.0,1968.0
2025-10-23,SH006,20.13,3.87,0.0,24.0,83.89,118867.2,22828.8,22828.8,0.0
2025-10-23,SH007,23.48,0.52,0.0,24.0,97.85,138645.6,3050.4,3050.4,0.0
2025-10-23,SH008,23.38,0.45,0.17,24.0,97.43,138055.2,3640.8,2656.8,984.0
2025-10-23,SH009,22.75,1.08,0.17,24.0,94.79,134316.0,7380.0,6396.0,984.0
2025-10-23,SH010,18.55,3.25,2.2,24.0,77.29,109519.2,32176.8,19188.0,12988.8
2025-10-23,SH011,17.67,2.83,3.5,24.0,73.61,91866.66,32933.33,14733.33,18200.0
2025-10-23,SH012,17.48,1.92,4.6,24.0,72.85,90913.33,33886.67,9966.67,23920.0
2025-10-23,SH013,21.22,0.93,1.85,24.0,88.4,110326.67,14473.33,4853.33,9620.0
2025-10-23,SH014,21.43,1.82,0.75,24.0,89.31,111453.34,13346.67,9446.67,3900.0
2025-10-23,SH015,19.87,2.32,1.82,24.0,82.78,103306.66,21493.34,12046.67,9446.67
2025-10-24,SH001,20.78,1.85,1.37,24.0,86.6,122704.8,18991.2,10922.4,8068.8
2025-10-24,SH002,17.93,3.65,2.42,24.0,74.72,105878.4,35817.6,21549.6,14268.0
2025-10-24,SH003,20.45,3.55,0.0,24.0,85.21,120736.8,20959.2,20959.2,0.0
2025-10-24,SH004,21.47,1.12,1.42,24.0,89.44,126739.2,14956.8,6592.8,8364.0
2025-10-24,SH005,22.22,1.78,0.0,24.0,92.57,131167.2,10528.8,10528.8,0.0
2025-10-24,SH006,18.45,4.53,1.02,24.0,76.87,108928.8,32767.2,26764.8,6002.4
2025-10-24,SH007,19.93,1.53,2.53,24.0,83.06,117686.4,24009.6,9052.8,14956.8
2025-10-24,SH008,21.22,2.78,0.0,24.0,88.4,125263.2,16432.8,16432.8,0.0
2025-10-24,SH009,21.95,0.67,1.38,24.0,91.46,129592.8,12103.2,3936.0,8167.2
2025-10-24,SH010,19.83,3.07,1.1,24.0,82.64,117096.0,24600.0,18105.6,6494.4
2025-10-24,SH011,21.6,2.4,0.0,24.0,90.0,112320.0,12480.0,12480.0,0.0
2025-10-24,SH012,20.32,2.83,0.85,24.0,84.65,105646.66,19153.34,14733.34,4420.0
2025-10-24,SH013,20.92,1.72,1.37,24.0,87.15,108766.68,16033.34,8926.67,7106.67
2025-10-24,SH014,18.57,2.88,2.55,24.0,77.36,96546.67,28253.34,14993.34,13260.0
2025-10-24,SH015,20.4,2.92,0.68,24.0,85.0,106080.0,18719.99,15166.66,3553.33
2025-10-25,SH001,21.58,1.38,1.03,24.0,89.93,127428.0,14268.0,8167.2,6100.8
2025-10-25,SH002,19.33,1.68,2.98,24.0,80.56,114144.0,27552.0,9938.4,17613.6
2025-10-25,SH003,20.85,3.15,0.0,24.0,86.88,123098.4,18597.6,18597.6,0.0
2025-10-25,SH004,21.7,1.28,1.02,24.0,90.42,128116.8,13579.2,7576.8,6002.4
2025-10-25,SH005,16.67,0.47,6.87,24.0,69.44,98400.0,43296.0,2755.2,40540.8
2025-10-25,SH006,20.05,1.0,2.95,24.0,83.54,118375.2,23320.8,5904.0,17416.8
2025-10-25,SH007,21.37,1.8,0.83,24.0,89.03,126148.8,15547.2,10627.2,4920.0
2025-10-25,SH008,22.2,1.8,0.0,24.0,92.5,131068.8,10627.2,10627.2,0.0
2025-10-25,SH009,20.45,1.63,1.92,24.0,85.21,120736.8,20959.2,9643.2,11316.0
2025-10-25,SH010,23.43,0.57,0.0,24.0,97.64,138350.4,3345.6,3345.6,0.0
2025-10-25,SH011,20.23,2.08,1.68,24.0,84.31,105213.33,19586.66,10833.33,8753.33
2025-10-25,SH012,20.05,0.85,3.1,24.0,83.54,104259.99,20540.01,4420.0,16120.01
2025-10-25,SH013,18.62,1.07,4.32,24.0,77.57,96806.65,27993.34,5546.67,22446.67
2025-10-25,SH014,21.25,2.75,0.0,24.0,88.54,110499.97,14300.0,14300.0,0.0
2025-10-25,SH015,20.9,1.78,1.32,24.0,87.08,108680.01,16120.01,9273.34,6846.67
2025-10-26,SH001,22.42,1.18,0.4,24.0,93.4,132348.0,9348.0,6986.4,2361.6
2025-10-26,SH002,21.48,0.42,2.1,24.0,89.51,126837.6,14858.4,2460.0,12398.4
2025-10-26,SH003,20.5,1.37,2.13,24.0,85.42,121032.0,20664.0,8068.8,12595.2
2025-10-26,SH004,22.7,0.58,0.72,24.0,94.58,134020.8,7675.2,3444.0,4231.2
2025-10-26,SH005,21.92,1.92,0.17,24.0,91.32,129396.0,12300.0,11316.0,984.0
2025-10-26,SH006,20.65,1.28,2.07,24.0,86.04,121917.6,19778.4,7576.8,12201.6
2025-10-26,SH007,19.98,3.75,0.27,24.0,83.26,117981.6,23714.4,22140.0,1574.4
2025-10-26,SH008,20.83,0.67,2.5,24.0,86.81,123000.0,18696.0,3936.0,14760.0
2025-10-26,SH009,21.43,1.63,0.93,24.0,89.31,126542.4,15153.6,9643.2,5510.4
2025-10-26,SH010,23.2,0.45,0.35,24.0,96.67,136972.8,4723.2,2656.8,2066.4
2025-10-26,SH011,20.37,1.52,2.12,24.0,84.86,105906.68,18893.33,7886.67,11006.66
2025-10-26,SH012,20.85,3.15,0.0,24.0,86.88,108420.01,16380.0,16380.0,0.0
2025-10-26,SH013,19.87,3.0,1.13,24.0,82.78,103306.66,21493.34,15600.0,5893.34
2025-10-26,SH014,22.08,0.55,1.37,24.0,92.01,114833.34,9966.67,2860.0,7106.67
2025-10-26,SH015,22.07,1.93,0.0,24.0,91.94,114746.67,10053.33,10053.33,0.0
2025-10-27,SH001,21.38,2.43,0.18,24.0,89.1,126247.2,15448.8,14366.4,1082.4
2025-10-27,SH002,23.48,0.52,0.0,24.0,97.85,138645.6,3050.4,3050.4,0.0
2025-10-27,SH003,20.58,1.55,1.87,24.0,85.76,121524.0,20172.0,9151.2,11020.8
2025-10-27,SH004,19.77,1.43,2.8,24.0,82.36,116702.4,24993.6,8462.4,16531.2
2025-10-27,SH005,17.08,3.53,3.38,24.0,71.18,100860.0,40836.0,20860.8,19975.2
2025-10-27,SH006,21.48,2.52,0.0,24.0,89.51,126837.6,14858.4,14858.4,0.0
2025-10-27,SH007,22.9,0.93,0.17,24.0,95.42,135201.6,6494.4,5510.4,984.0
2025-10-27,SH008,22.88,0.55,0.57,24.0,95.35,135103.2,6592.8,3247.2,3345.6
2025-10-27,SH009,20.72,0.7,2.58,24.0,86.32,122311.2,19384.8,4132.8,15252.0
2025-10-27,SH010,22.72,1.28,0.0,24.0,94.65,134119.2,7576.8,7576.8,0.0
2025-10-27,SH011,21.03,1.45,1.52,24.0,87.64,109373.34,15426.67,7540.0,7886.67
2025-10-27,SH012,22.35,1.65,0.0,24.0,93.13,116220.01,8580.0,8580.0,0.0
2025-10-27,SH013,22.98,0.85,0.17,24.0,95.76,119513.34,5286.67,4420.0,866.67
2025-10-27,SH014,21.22,0.95,1.83,24.0,88.4,110326.67,14473.33,4940.0,9533.33
2025-10-27,SH015,10.02,0.98,13.0,24.0,41.74,52086.67,72713.32,5113.33,67599.99
2025-10-28,SH001,22.5,0.93,0.57,24.0,93.75,132840.0,8856.0,5510.4,3345.6
2025-10-28,SH002,22.62,1.38,0.0,24.0,94.24,133528.8,8167.2,8167.2,0.0
2025-10-28,SH003,19.73,3.53,0.73,24.0,82.22,116505.6,25190.4,20860.8,4329.6
2025-10-28,SH004,20.52,2.48,1.0,24.0,85.49,121130.4,20565.6,14661.6,5904.0
2025-10-28,SH005,21.0,1.3,1.7,24.0,87.5,123984.0,17712.0,7675.2,10036.8
2025-10-28,SH006,18.45,2.98,2.57,24.0,76.87,108928.8,32767.2,17613.6,15153.6
2025-10-28,SH007,23.0,1.0,0.0,24.0,95.83,135792.0,5904.0,5904.0,0.0
2025-10-28,SH008,19.12,2.62,2.27,24.0,79.65,112864.8,28831.2,15448.8,13382.4
2025-10-28,SH009,20.5,1.13,2.37,24.0,85.42,121032.0,20664.0,6691.2,13972.8
2025-10-28,SH010,21.18,2.82,0.0,24.0,88.26,125066.4,16629.6,16629.6,0.0
2025-10-28,SH011,20.22,3.78,0.0,24.0,84.24,105126.67,19673.32,19673.32,0.0
2025-10-28,SH012,21.73,1.08,1.18,24.0,90.56,113013.32,11786.66,5633.33,6153.33
2025-10-28,SH013,21.13,2.87,0.0,24.0,88.06,109893.33,14906.67,14906.67,0.0
2025-10-28,SH014,20.17,1.17,2.67,24.0,84.03,104866.65,19933.34,6066.67,13866.67
2025-10-28,SH015,16.5,2.05,5.45,24.0,68.75,85799.99,39000.01,10660.01,28340.0
2025-10-29,SH001,23.37,0.63,0.0,24.0,97.36,137956.8,3739.2,3739.2,0.0
2025-10-29,SH002,16.9,2.03,5.07,24.0,70.42,99777.6,41918.4,12004.8,29913.6
2025-10-29,SH003,21.67,2.33,0.0,24.0,90.28,127920.0,13776.0,13776.0,0.0
2025-10-29,SH004,19.93,1.72,2.35,24.0,83.06,117686.4,24009.6,10135.2,13874.4
2025-10-29,SH005,22.75,1.08,0.17,24.0,94.79,134316.0,7380.0,6396.0,984.0
2025-10-29,SH006,22.22,0.98,0.8,24.0,92.57,131167.2,10528.8,5805.6,4723.2
2025-10-29,SH007,21.7,2.1,0.2,24.0,90.42,128116.8,13579.2,12398.4,1180.8
2025-10-29,SH008,19.9,2.8,1.3,24.0,82.92,117489.6,24206.4,16531.2,7675.2
2025-10-29,SH009,20.02,3.45,0.53,24.0,83.4,118178.4,23517.6,20368.8,3148.8
2025-10-29,SH010,21.5,1.07,1.43,24.0,89.58,126936.0,14760.0,6297.6,8462.4
2025-10-29,SH011,20.63,3.37,0.0,24.0,85.97,107293.34,17506.67,17506.67,0.0
2025-10-29,SH012,23.07,0.77,0.17,24.0,96.11,119946.66,4853.34,3986.67,866.67
2025-10-29,SH013,20.55,1.7,1.75,24.0,85.63,106859.99,17939.99,8839.99,9100.0
2025-10-29,SH014,20.92,2.22,0.87,24.0,87.15,108766.67,16033.34,11526.67,4506.67
2025-10-29,SH015,19.1,4.22,0.68,24.0,79.58,99320.0,25479.99,21926.66,3553.33
2025-10-30,SH001,21.02,2.7,0.28,24.0,87.57,124082.4,17613.6,15940.8,1672.8
2025-10-30,SH002,20.75,3.25,0.0,24.0,86.46,122508.0,19188.0,19188.0,0.0
2025-10-30,SH003,20.52,0.72,2.77,24.0,85.49,121130.4,20565.6,4231.2,16334.4
2025-10-30,SH004,21.78,0.7,1.52,24.0,90.76,128608.8,13087.2,4132.8,8954.4
2025-10-30,SH005,21.35,1.63,1.02,24.0,88.96,126050.4,15645.6,9643.2,6002.4
2025-10-30,SH006,20.7,3.13,0.17,24.0,86.25,122212.8,19483.2,18499.2,984.0
2025-10-30,SH007,17.22,4.65,2.13,24.0,71.74,101647.2,40048.8,27453.6,12595.2
2025-10-30,SH008,22.65,1.35,0.0,24.0,94.38,133725.6,7970.4,7970.4,0.0
2025-10-30,SH009,21.82,0.67,1.52,24.0,90.9,128805.6,12890.4,3936.0,8954.4
2025-10-30,SH010,18.87,3.37,1.77,24.0,78.61,111388.8,30307.2,19876.8,10430.4
2025-10-30,SH011,20.6,2.15,1.25,24.0,85.83,107119.99,17679.99,11179.99,6500.0
2025-10-30,SH012,22.85,0.0,1.15,24.0,95.21,118820.0,5980.0,0.0,5980.0
2025-10-30,SH013,20.78,1.55,1.67,24.0,86.6,108073.35,16726.68,8060.01,8666.67
2025-10-30,SH014,22.2,1.63,0.17,24.0,92.5,115440.0,9360.0,8493.33,866.67
2025-10-30,SH015,21.88,1.78,0.33,24.0,91.18,113793.34,11006.67,9273.33,1733.34
2025-10-31,SH001,19.52,3.62,0.87,24.0,81.32,115226.4,26469.6,21352.8,5116.8
2025-10-31,SH002,19.77,3.23,1.0,24.0,82.36,116702.4,24993.6,19089.6,5904.0
2025-10-31,SH003,22.35,0.95,0.7,24.0,93.12,131954.4,9741.6,5608.8,4132.8
2025-10-31,SH004,20.35,3.65,0.0,24.0,84.79,120146.4,21549.6,21549.6,0.0
2025-10-31,SH005,13.18,6.48,4.33,24.0,54.93,77834.4,63861.6,38277.6,25584.0
2025-10-31,SH006,20.12,2.95,0.93,24.0,83.82,118768.8,22927.2,17416.8,5510.4
2025-10-31,SH007,20.43,3.4,0.17,24.0,85.14,120638.4,21057.6,20073.6,984.0
2025-10-31,SH008,21.17,2.13,0.7,24.0,88.19,124968.0,16728.0,12595.2,4132.8
2025-10-31,SH009,19.05,2.3,2.65,24.0,79.37,112471.2,29224.8,13579.2,15645.6
2025-10-31,SH010,18.62,5.22,0.17,24.0,77.57,109912.8,31783.2,30799.2,984.0
2025-10-31,SH011,22.58,1.42,0.0,24.0,94.1,117433.33,7366.67,7366.67,0.0
2025-10-31,SH012,23.52,0.1,0.38,24.0,97.99,122286.66,2513.33,520.0,1993.33
2025-10-31,SH013,20.68,2.93,0.38,24.0,86.18,107553.34,17246.67,15253.34,1993.33
2025-10-31,SH014,20.5,3.33,0.17,24.0,85.42,106599.99,18199.99,17333.32,866.67
2025-10-31,SH015,22.5,0.0,1.5,24.0,93.75,117000.02,7800.0,0.0,7800.0
2025-11-01,SH001,23.37,0.63,0.0,24.0,97.36,137956.8,3739.2,3739.2,0.0
2025-11-01,SH002,20.87,1.35,1.78,24.0,86.94,123196.8,18499.2,7970.4,10528.8
2025-11-01,SH003,19.87,2.53,1.6,24.0,82.78,117292.8,24403.2,14956.8,9446.4
2025-11-01,SH004,19.3,2.92,1.78,24.0,80.42,113947.2,27748.8,17220.0,10528.8
2025-11-01,SH005,21.15,2.47,0.38,24.0,88.13,124869.6,16826.4,14563.2,2263.2
2025-11-01,SH006,22.87,1.13,0.0,24.0,95.28,135004.8,6691.2,6691.2,0.0
2025-11-01,SH007,18.85,2.65,2.5,24.0,78.54,111290.4,30405.6,15645.6,14760.0
2025-11-01,SH008,21.22,2.33,0.45,24.0,88.4,125263.2,16432.8,13776.0,2656.8
2025-11-01,SH009,21.9,1.92,0.18,24.0,91.25,129297.6,12398.4,11316.0,1082.4
2025-11-01,SH010,21.18,0.0,2.82,24.0,88.26,125066.4,16629.6,0.0,16629.6
2025-11-01,SH011,22.3,0.0,1.7,24.0,92.92,115960.01,8840.0,0.0,8840.0
2025-11-01,SH012,17.18,4.38,2.43,24.0,71.6,89353.33,35446.67,22793.33,12653.34
2025-11-01,SH013,18.45,4.85,0.7,24.0,76.88,95940.0,28860.0,25220.0,3640.0
2025-11-01,SH014,21.25,1.63,1.12,24.0,88.54,110500.01,14300.0,8493.33,5806.67
2025-11-01,SH015,21.72,1.03,1.25,24.0,90.49,112926.64,11873.33,5373.33,6500.0
2025-11-02,SH001,16.2,3.47,4.33,24.0,67.5,95644.8,46051.2,20467.2,25584.0
2025-11-02,SH002,18.73,2.53,2.73,24.0,78.06,110601.6,31094.4,14956.8,16137.6
2025-11-02,SH003,22.62,0.62,0.77,24.0,94.24,133528.8,8167.2,3640.8,4526.4
2025-11-02,SH004,20.53,2.83,0.63,24.0,85.56,121228.8,20467.2,16728.0,3739.2
2025-11-02,SH005,18.43,3.1,2.47,24.0,76.81,108830.4,32865.6,18302.4,14563.2
2025-11-02,SH006,17.15,0.9,5.95,24.0,71.46,101253.6,40442.4,5313.6,35128.8
2025-11-02,SH007,22.2,1.8,0.0,24.0,92.5,131068.8,10627.2,10627.2,0.0
2025-11-02,SH008,21.97,1.57,0.47,24.0,91.53,129691.2,12004.8,9249.6,2755.2
